Code,Name,Path,Level
56545,شوراي حل اختلاف سرايان,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان سرايان > شوراي حل اختلاف سرايان,3
00975,حوزه قضايي شهرستان سربيشه,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان سربيشه,2
56170,دادسراي عمومي و انقلاب شهرستان سربيشه,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان سربيشه > دادسراي عمومي و انقلاب شهرستان سربيشه,3
00551,دادگاه عمومي و انقلاب شهرستان سربيشه,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان سربيشه > دادگاه عمومي و انقلاب شهرستان سربيشه,3
56560,شوراي حل اختلاف سربيشه,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان سربيشه > شوراي حل اختلاف سربيشه,3
56700,حوزه قضايي شهرستان طبس,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان طبس,2
56715,دادسراي عمومي و انقلاب شهرستان طبس,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان طبس > دادسراي عمومي و انقلاب شهرستان طبس,3
56701,دادگاه عمومي و انقلاب شهرستان طبس,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان طبس > دادگاه عمومي و انقلاب شهرستان طبس,3
56725,شوراي حل اختلاف شهرستان طبس,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان طبس > شوراي حل اختلاف شهرستان طبس,3
56750,شوراي حل اختلاف شهرستان طبس/قديم,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان طبس > شوراي حل اختلاف شهرستان طبس/قديم,3
56770,حوزه قضايي شهرستان عشق آباد,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان عشق آباد,2
56771,دادگاه عمومي و انقلاب شهرستان عشق آباد,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان عشق آباد > دادگاه عمومي و انقلاب شهرستان عشق آباد,3
56790,شوراي حل اختلاف شهرستان عشق آباد,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان عشق آباد > شوراي حل اختلاف شهرستان عشق آباد,3
00952,حوزه قضايي شهرستان فردوس استان خراسان جنوبي,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان فردوس استان خراسان جنوبي,2
56360,دادسراي عمومي و انقلاب شهرستان فردوس استان خراسان جنوبي,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان فردوس استان خراسان جنوبي > دادسراي عمومي و انقلاب شهرستان فردوس استان خراسان جنوبي,3
00323,دادگاه عمومي و انقلاب شهرستان فردوس استان خراسان جنوبي,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان فردوس استان خراسان جنوبي > دادگاه عمومي و انقلاب شهرستان فردوس استان خراسان جنوبي,3
56590,شوراي حل اختلاف شهرستان فردوس استان خراسان جنوبي,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان فردوس استان خراسان جنوبي > شوراي حل اختلاف شهرستان فردوس استان خراسان جنوبي,3
56330,حوزه قضايي شهرستان قائنات,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان قائنات,2
56332,دادسراي عمومي و انقلاب شهرستان قائنات,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان قائنات > دادسراي عمومي و انقلاب شهرستان قائنات,3
56331,دادگاه عمومي و انقلاب شهرستان قائنات,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان قائنات > دادگاه عمومي و انقلاب شهرستان قائنات,3
56530,شوراي حل اختلاف شهرستان قائنات,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان قائنات > شوراي حل اختلاف شهرستان قائنات,3
00974,حوزه قضايي شهرستان نهبندان,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان نهبندان,2
56270,دادسراي عمومي و انقلاب شهرستان نهبندان,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان نهبندان > دادسراي عمومي و انقلاب شهرستان نهبندان,3
00333,دادگاه عمومي و انقلاب شهرستان نهبندان,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان نهبندان > دادگاه عمومي و انقلاب شهرستان نهبندان,3
56555,شوراي حل اختلاف نهبندان,دادگستري كل استان خراسان جنوبي > حوزه قضايي شهرستان نهبندان > شوراي حل اختلاف نهبندان,3
56119,مجتمع دادگاههاي كيفري يك استان خراسان جنوبي,دادگستري كل استان خراسان جنوبي > مجتمع دادگاههاي كيفري يك استان خراسان جنوبي,2
56120,مجتمع دادگستري كل استان خراسان جنوبي(شعب تجديدنظر),دادگستري كل استان خراسان جنوبي > مجتمع دادگستري كل استان خراسان جنوبي(شعب تجديدنظر),2
00200,دادگستري كل استان خراسان رضوي,دادگستري كل استان خراسان رضوي,1
80160,حوزه قضايي بخش احمدآباد,دادگستري كل استان خراسان رضوي > حوزه قضايي بخش احمدآباد,2
80161,دادگاه عمومي و انقلاب بخش احمدآباد,دادگستري كل استان خراسان رضوي > حوزه قضايي بخش احمدآباد > دادگاه عمومي و انقلاب بخش احمدآباد,3
80170,حوزه قضايي بخش رضويه,دادگستري كل استان خراسان رضوي > حوزه قضايي بخش رضويه,2
80171,دادگاه عمومي و انقلاب بخش رضويه,دادگستري كل استان خراسان رضوي > حوزه قضايي بخش رضويه > دادگاه عمومي و انقلاب بخش رضويه,3
52071,حوزه قضايي بخش سرولايت,دادگستري كل استان خراسان رضوي > حوزه قضايي بخش سرولايت,2
